4-11-2020 16:50;1035,3;10,2;75;0;0;00;N;16;0
4-11-2020 16:55;1035,4;9,9;76;0;0;00;N;16;0
4-11-2020 17:00;1035,5;9,6;77;0;0;00;N;16;0
4-11-2020 17:05;1035,6;9,3;77;0;0;00;N;16;0
4-11-2020 17:10;1035,7;8,9;78;0;0;00;N;16;0
4-11-2020 17:15;1035,6;8,8;79;0;0;00;N;16;0
4-11-2020 17:20;1035,8;8,6;80;0;0;00;N;16;0
4-11-2020 17:25;1035,7;8,4;80;0;0;00;N;16;0
4-11-2020 17:30;1035,7;8,2;81;0;0;00;N;16;0
4-11-2020 17:35;1035,7;8;82;0;0;00;N;16;0
4-11-2020 17:40;1035,7;7,9;83;0;0;00;N;16;0
4-11-2020 17:45;1035,7;7,8;84;0;0;00;N;16;0
4-11-2020 17:50;1035,7;7,7;84;0;0;00;N;16;0
4-11-2020 17:55;1035,8;7,5;85;0;0;00;N;16;0
4-11-2020 18:00;1035,9;7,3;85;0;0;00;N;16;0
4-11-2020 18:05;1036;7,3;86;0;0;00;N;16;0
4-11-2020 18:10;1036,1;7,2;87;0;0;00;N;16;0
4-11-2020 18:15;1036,1;7,1;87;0;0;00;N;16;0
4-11-2020 18:20;1036,2;6,8;87;0;0;00;N;16;0
4-11-2020 18:25;1036,2;6,7;88;0;0;00;N;16;0
4-11-2020 18:30;1036,3;6,5;88;0;0;00;N;16;0
4-11-2020 18:35;1036,5;6,3;88;0;0;00;N;16;0
4-11-2020 18:40;1036,5;6,2;89;0;0;00;N;16;0
4-11-2020 18:45;1036,6;6;89;0;0;00;N;16;0
4-11-2020 18:50;1036,6;5,9;89;0;0;00;N;16;0
4-11-2020 18:55;1036,7;5,8;90;0;0;00;N;16;0
4-11-2020 19:00;1036,8;5,8;90;0;0;00;N;16;0
4-11-2020 19:05;1036,9;5,7;90;0;0;00;N;16;0
4-11-2020 19:10;1037;5,6;90;0;0;00;N;16;0
4-11-2020 19:15;1037,1;5,5;90;0;0;00;N;16;0
4-11-2020 19:20;1037,1;5,4;91;0;0;00;N;16;0
4-11-2020 19:25;1037,3;5,4;91;0;0;00;N;16;0
4-11-2020 19:30;1037,4;5,3;91;0;0;00;N;16;0
4-11-2020 19:35;1037,4;5,3;91;0;0;00;N;16;0
4-11-2020 19:40;1037,5;5,2;92;0;0;00;N;16;0
4-11-2020 19:45;1037,5;5,1;91;0;0;00;N;16;0
4-11-2020 19:50;1037,5;4,9;92;0;0;00;N;16;0
4-11-2020 19:55;1037,4;4,8;92;0;0;00;N;16;0
4-11-2020 20:00;1037,5;4,8;93;0;0;00;N;16;0
4-11-2020 20:05;1037,5;4,7;92;0;0;00;N;16;0
4-11-2020 20:10;1037,5;4,6;93;0;0;00;N;16;0
4-11-2020 20:15;1037,6;4,6;93;0;0;00;N;16;0
4-11-2020 20:20;1037,6;4,6;93;0;0;00;N;16;0
4-11-2020 20:25;1037,6;4,6;93;0;0;00;N;16;0
4-11-2020 20:30;1037,7;4,5;93;0;0;00;N;16;0
4-11-2020 20:35;1037,8;4,4;93;0;0;00;N;16;0
4-11-2020 20:40;1037,8;4,3;93;0;0;00;N;16;0
4-11-2020 20:45;1037,8;4,2;93;0;0;00;N;16;0
4-11-2020 20:50;1037,9;4,1;93;0;0;00;N;16;0
4-11-2020 20:55;1037,9;4;94;0;0;00;N;16;0
4-11-2020 21:00;1037,9;3,9;94;0;0;00;N;16;0
4-11-2020 21:05;1038,1;3,8;94;0;0;00;N;16;0
4-11-2020 21:10;1038,2;4,1;94;0;0;00;N;16;0
4-11-2020 21:15;1038,2;4;94;0;0;00;N;16;0
4-11-2020 21:20;1038,2;4,1;94;0;0;00;N;16;0
4-11-2020 21:25;1038,2;4;94;0;0;00;N;16;0
4-11-2020 21:30;1038,3;3,8;94;0;0;00;N;16;0
4-11-2020 21:35;1038,3;3,7;94;0;0;00;N;16;0
4-11-2020 21:40;1038,4;3,7;94;0;0;00;N;16;0
4-11-2020 21:45;1038,4;3,7;94;0;0;00;N;16;0
4-11-2020 21:50;1038,5;3,6;94;0;0;00;N;16;0
4-11-2020 21:55;1038,5;3,6;94;0;0;00;N;16;0
4-11-2020 22:00;1038,5;3,4;94;0;0;00;N;16;0
4-11-2020 22:05;1038,5;3,3;94;0;0;00;N;16;0
4-11-2020 22:10;1038,6;3,1;94;0;0;00;N;16;0
4-11-2020 22:15;1038,6;2,9;94;0;0;00;N;16;0
4-11-2020 22:20;1038,7;2,8;94;0;0;00;N;16;0
4-11-2020 22:25;1038,7;2,7;95;0;0;00;N;16;0
4-11-2020 22:30;1038,7;2,7;95;0;0;00;N;16;0
4-11-2020 22:35;1038,8;2,7;95;0;0;00;N;16;0
4-11-2020 22:40;1038,8;2,6;95;0;0;00;N;16;0
4-11-2020 22:45;1038,8;2,6;95;0;0;00;N;16;0
4-11-2020 22:50;1038,8;2,6;95;0;0;00;N;16;0
4-11-2020 22:55;1038,9;2,6;95;0;0;00;N;16;0
4-11-2020 23:00;1038,9;2,5;95;0;0;00;N;16;0
4-11-2020 23:05;1038,9;2,4;95;0;0;00;N;16;0
4-11-2020 23:10;1039;2,2;95;0;0;00;N;16;0
4-11-2020 23:15;1039;2,3;95;0;0;00;N;16;0
4-11-2020 23:20;1039;2,4;95;0;0;00;N;16;0
4-11-2020 23:25;1039;2,4;95;0;0;00;N;16;0
4-11-2020 23:30;1039,1;2,2;95;0;0;00;N;16;0
4-11-2020 23:35;1039,1;2,2;95;0;0;00;N;16;0
4-11-2020 23:40;1039;2,2;95;0;0;00;N;16;0
4-11-2020 23:45;1039;2,2;95;0;0;00;N;16;0
4-11-2020 23:50;1039;2,2;95;0;0;00;N;16;0
4-11-2020 23:55;1039,1;2,3;95;0;0;00;N;16;0
5-11-2020 00:00;1039,2;2,2;95;0;0;00;N;16;0
5-11-2020 00:05;1039,2;2,1;95;0;0;00;N;16;0
5-11-2020 00:10;1039,2;2,1;95;0;0;00;N;16;0
5-11-2020 00:15;1039,2;2;95;0;0;00;N;16;0
5-11-2020 00:20;1039,3;1,8;95;0;0;00;N;16;0
5-11-2020 00:25;1039,4;1,6;95;0;0;00;N;16;0
5-11-2020 00:30;1039,4;1,4;95;0;0;00;N;16;0
5-11-2020 00:35;1039,5;1,3;95;0;0;00;N;16;0
5-11-2020 00:40;1039,6;1,3;96;0;0;00;N;16;0
5-11-2020 00:45;1039,6;1,2;96;0;0;00;N;16;0
5-11-2020 00:50;1039,6;1,2;96;0;0;00;N;16;0
5-11-2020 00:55;1039,6;1,2;96;0;0;00;N;16;0
5-11-2020 01:00;1039,6;1,1;96;0;0;00;N;16;0
5-11-2020 01:05;1039,6;1,1;96;0;0;00;N;16;0
5-11-2020 01:10;1039,6;1,2;96;0;0;00;N;16;0
5-11-2020 01:15;1039,5;1,3;96;0;0;00;N;16;0
5-11-2020 01:20;1039,5;1,4;96;0;0;00;N;16;0
5-11-2020 01:25;1039,5;1,3;96;0;0;00;N;16;0
5-11-2020 01:30;1039,6;1,2;96;0;0;00;N;16;0
5-11-2020 01:35;1039,7;1,2;96;0;0;00;N;16;0
5-11-2020 01:40;1039,6;1,1;96;0;0;00;N;16;0
5-11-2020 01:45;1039,6;0,9;96;0;0;00;N;16;0
5-11-2020 01:50;1039,6;0,8;96;0;0;00;N;16;0
5-11-2020 01:55;1039,7;0,7;96;0;0;00;N;16;0
5-11-2020 02:00;1039,7;0,6;96;0;0;00;N;16;0
5-11-2020 02:05;1039,8;0,5;96;0;0;00;N;16;0
5-11-2020 02:10;1039,6;0,3;96;0;0;00;N;16;0
5-11-2020 02:15;1039,7;0,3;96;0;0;00;N;16;0
5-11-2020 02:20;1039,7;0,4;96;0;0;00;N;16;0
5-11-2020 02:25;1039,6;0,4;96;0;0;00;N;16;0
5-11-2020 02:30;1039,6;0,3;96;0;0;00;N;16;0
5-11-2020 02:35;1039,6;0,3;96;0;0;00;N;16;0
5-11-2020 02:40;1039,5;0,3;96;0;0;00;N;16;0
5-11-2020 02:45;1039,6;0,3;96;0;0;00;N;16;0
5-11-2020 02:50;1039,6;0,3;96;0;0;00;N;16;0
5-11-2020 02:55;1039,5;0,3;96;0;0;00;N;16;0
5-11-2020 03:00;1039,5;0,4;96;0;0;00;N;16;0
5-11-2020 03:05;1039,6;0,6;97;0;0;00;N;16;0
5-11-2020 03:10;1039,5;0,7;96;0;0;00;N;16;0
5-11-2020 03:15;1039,6;0,6;96;0;0;00;N;16;0
5-11-2020 03:20;1039,7;0,4;96;0;0;00;N;16;0
5-11-2020 03:25;1039,6;0,4;96;0;0;00;N;16;0
5-11-2020 03:30;1039,6;0,4;96;0,2;0;00;N;16;0
5-11-2020 03:35;1039,6;0,2;96;0;0;00;N;16;0
5-11-2020 03:40;1039,6;0,2;96;0;0;00;N;16;0
5-11-2020 03:45;1039,7;0,1;96;0;0;00;N;16;0
5-11-2020 03:50;1039,6;-0,1;96;0;0;00;N;16;0
5-11-2020 03:55;1039,6;-0,1;96;0;0;00;N;16;0
5-11-2020 04:00;1039,7;-0,1;96;0;0;00;N;16;0
5-11-2020 04:05;1039,6;-0,1;96;0;0;00;N;16;0
5-11-2020 04:10;1039,6;0;96;0;0;00;N;16;0
5-11-2020 04:15;1039,7;0,1;97;0;0;00;N;16;0
5-11-2020 04:20;1039,7;0,1;96;0;0;00;N;16;0
5-11-2020 04:25;1039,7;0,1;97;0;0;00;N;16;0
5-11-2020 04:30;1039,7;0,2;97;0;0;00;N;16;0
5-11-2020 04:35;1039,7;0,2;97;0;0;00;N;16;0
5-11-2020 04:40;1039,8;0,1;97;0;0;00;N;16;0
5-11-2020 04:45;1039,8;-0,1;97;0;0;00;N;16;0
5-11-2020 04:50;1039,8;-0,1;97;0;0;00;N;16;0
5-11-2020 04:55;1039,9;-0,1;97;0;0;00;N;16;0
5-11-2020 05:00;1039,9;-0,1;97;0;0;00;N;16;0
5-11-2020 05:05;1040;-0,2;97;0;0;00;N;16;0
5-11-2020 05:10;1040;-0,2;97;0;0;00;N;16;0
5-11-2020 05:15;1040;-0,2;97;0;0;00;N;16;0
5-11-2020 05:20;1040,1;-0,3;97;0;0;00;N;16;0
5-11-2020 05:25;1040,1;-0,3;97;0;0;00;N;16;0
5-11-2020 05:30;1040,2;-0,4;97;0;0;00;N;16;0
5-11-2020 05:35;1040,1;-0,4;97;0;0;00;N;16;0
5-11-2020 05:40;1040,1;-0,4;97;0;0;00;N;16;0
5-11-2020 05:45;1040,1;-0,4;97;0;0;00;N;16;0
5-11-2020 05:50;1040,1;-0,4;97;0;0;00;N;16;0
5-11-2020 05:55;1040,1;-0,5;97;0;0;00;N;16;0
5-11-2020 06:00;1040,1;-0,4;97;0;0;00;N;16;0
5-11-2020 06:05;1040,2;-0,3;97;0;0;00;N;16;0
5-11-2020 06:10;1040,2;-0,2;97;0;0;00;N;16;0
5-11-2020 06:15;1040,1;-0,2;97;0;0;00;N;16;0
5-11-2020 06:20;1040;-0,2;97;0;0;00;N;16;0
5-11-2020 06:25;1040;-0,1;97;0;0;00;N;16;0
5-11-2020 06:30;1040;-0,1;97;0;0;00;N;16;0
5-11-2020 06:35;1040;-0,2;97;0;0;00;N;16;0
5-11-2020 06:40;1040;-0,1;97;0;0;00;N;16;0
5-11-2020 06:45;1040;-0,1;97;0;0;00;N;16;0
5-11-2020 06:50;1040;0;97;0;0;00;N;16;0
5-11-2020 06:55;1040;-0,1;97;0;0;00;N;16;0
5-11-2020 07:00;1040;-0,1;97;0;0;00;N;16;0
5-11-2020 07:05;1040,1;-0,2;97;0;0;00;N;16;0
5-11-2020 07:10;1040,1;-0,1;97;0;0;00;N;16;0
5-11-2020 07:15;1040,1;0;97;0;0;00;N;16;0
5-11-2020 07:20;1040;-0,1;97;0;0;00;N;16;0
5-11-2020 07:25;1040;-0,1;97;0;0;00;N;16;0
5-11-2020 07:30;1040;-0,1;97;0;0;00;N;16;0
5-11-2020 07:35;1040,1;-0,1;97;0;0;00;N;16;0
5-11-2020 07:40;1040,2;-0,1;97;0;0;00;N;16;0
5-11-2020 07:45;1040,2;-0,1;97;0;0;00;N;16;0
5-11-2020 07:50;1040,2;-0,1;97;0;0;00;N;16;0
5-11-2020 07:55;1040,2;-0,1;97;0;0;00;N;16;1,6
5-11-2020 08:00;1040,3;-0,1;97;0;0;00;N;16;0
5-11-2020 08:05;1040,2;-0,1;97;0;0;00;N;16;0
5-11-2020 08:10;1040,3;-0,1;97;0;0;00;N;16;0
5-11-2020 08:15;1040,4;-0,1;97;0;0;00;N;16;0
5-11-2020 08:20;1040,3;-0,1;97;0;0;00;N;16;0
5-11-2020 08:25;1040,4;0;97;0;0;00;N;16;0
5-11-2020 08:30;1040,4;0,1;97;0;0;00;N;16;0
5-11-2020 08:35;1040,5;0,2;97;0;0;00;N;16;0
5-11-2020 08:40;1040,5;0,3;97;0;0;00;N;16;0
5-11-2020 08:45;1040,5;0,4;97;0;0;00;N;16;0
5-11-2020 08:50;1040,6;0,6;97;0;0;00;N;16;0
5-11-2020 08:55;1040,5;0,8;98;0;0;00;N;16;0
5-11-2020 09:00;1040,6;1,1;98;0;0;00;N;16;0
5-11-2020 09:05;1040,6;1,3;98;0;0;00;N;16;0
5-11-2020 09:10;1040,6;1,6;98;0;0;00;N;16;0
5-11-2020 09:15;1040,6;1,8;98;0;0;00;N;16;0
5-11-2020 09:20;1040,7;2,1;98;0;0;00;N;16;0
5-11-2020 09:25;1040,6;2,4;98;0;0;00;N;16;0
5-11-2020 09:30;1040,6;2,5;98;0;0;00;N;16;0
5-11-2020 09:35;1040,6;2,8;98;0;0;00;N;16;0
5-11-2020 09:40;1040,7;3,3;98;0;0;00;N;16;0
5-11-2020 09:45;1040,7;3,6;98;0;0;00;N;16;0
5-11-2020 09:50;1040,8;3,9;98;0;0;00;N;16;0
5-11-2020 09:55;1040,7;4,2;98;0;0;00;N;16;0
5-11-2020 10:00;1040,7;4,4;98;0;0;00;N;16;0
5-11-2020 10:05;1040,7;4,5;98;0;0;00;N;16;0
5-11-2020 10:10;1040,7;4,8;98;0;0;00;N;16;0
5-11-2020 10:15;1040,7;4,8;98;0;0;00;N;6;1,6
5-11-2020 10:20;1040,8;4,8;98;0;0;00;N;16;1,6
5-11-2020 10:25;1040,8;4,9;98;0;0;00;N;16;1,6
5-11-2020 10:30;1040,9;5,1;98;0;0;00;N;16;1,6
5-11-2020 10:35;1040,9;5,3;98;0;0;00;N;16;1,6
5-11-2020 10:40;1040,9;5,7;98;0;0;00;N;16;0
5-11-2020 10:45;1040,9;5,8;98;0;0;00;N;4;1,6
5-11-2020 10:50;1040,9;6;98;0;0;00;N;16;1,6
5-11-2020 10:55;1040,9;6,2;98;0;0;00;N;6;1,6
5-11-2020 11:00;1040,9;6,3;98;0;0;00;N;16;1,6
5-11-2020 11:05;1041;6,6;98;0;0;00;N;16;0
5-11-2020 11:10;1041;7;98;0;0;00;N;16;0
5-11-2020 11:15;1041;7,3;98;0;0;00;N;16;0
5-11-2020 11:20;1041;7,6;97;0;0;00;N;16;0
5-11-2020 11:25;1041;7,8;97;0;0;00;N;16;0
5-11-2020 11:30;1041;7,9;97;0;0;00;N;16;0
5-11-2020 11:35;1041;8;97;0;0;00;N;16;0
5-11-2020 11:40;1041;8,3;97;0;0;00;N;16;0
5-11-2020 11:45;1041;8,6;97;0;0;00;N;16;1,6
5-11-2020 11:50;1040,9;8,7;97;0;0;00;N;4;3,2
5-11-2020 11:55;1040,9;8,6;96;0;0;00;N;16;3,2
5-11-2020 12:00;1040,8;8,7;96;0;0;00;N;4;1,6
5-11-2020 12:05;1040,7;8,9;96;0;0;00;N;16;0
5-11-2020 12:10;1040,6;8,9;96;0;0;02;NE;16;3,2
5-11-2020 12:15;1040,6;9,1;95;0;0;00;N;16;1,6
5-11-2020 12:20;1040,5;9,3;95;0;0;00;N;16;0
5-11-2020 12:25;1040,5;9,5;95;0;0;00;N;16;0
5-11-2020 12:30;1040,5;9,7;94;0;0;00;N;12;1,6
5-11-2020 12:35;1040,4;9,8;93;0;0;00;N;16;1,6
5-11-2020 12:40;1040,4;10;92;0;0;00;N;16;0
5-11-2020 12:45;1040,3;10,1;90;0;0;00;N;6;1,6
5-11-2020 12:50;1040,3;10,2;89;0;0;00;N;4;3,2
5-11-2020 12:55;1040,2;10,4;88;0;0;00;N;0;1,6
5-11-2020 13:00;1040,2;10,6;87;0;0;00;N;13;3,2
5-11-2020 13:05;1040,2;10,7;86;0;0;00;N;16;3,2
5-11-2020 13:10;1040,1;10,8;85;0;0;00;N;11;1,6
5-11-2020 13:15;1040,1;10,9;85;0;0;00;N;11;1,6
5-11-2020 13:20;1040;11;85;0;0;00;N;11;3,2
5-11-2020 13:25;1039,9;11,1;85;0;0;00;N;10;1,6
5-11-2020 13:30;1039,9;11;84;0;0;00;N;10;1,6
5-11-2020 13:35;1039,8;11;83;0;0;00;N;10;1,6
5-11-2020 13:40;1039,8;11,1;82;0;0;00;N;7;3,2
5-11-2020 13:45;1039,8;11,2;82;0;0;00;N;6;1,6
5-11-2020 13:50;1039,7;11,1;80;0;0;02;NE;16;4,8
5-11-2020 13:55;1039,6;11,2;79;0;0;00;N;4;3,2
5-11-2020 14:00;1039,6;11,2;78;0;0;00;N;16;3,2
5-11-2020 14:05;1039,6;11,2;77;0;0;00;N;6;1,6
5-11-2020 14:10;1039,5;11,3;77;0;0;00;N;7;1,6
5-11-2020 14:15;1039,5;11,6;76;0;0;00;N;6;1,6
5-11-2020 14:20;1039,4;11,5;75;0;0;00;N;16;3,2
5-11-2020 14:25;1039,3;11,6;75;0;0;00;N;16;1,6
5-11-2020 14:30;1039,3;11,6;75;0;0;00;N;16;3,2
5-11-2020 14:35;1039,2;11,5;74;0;0;00;N;16;3,2
5-11-2020 14:40;1039,1;11,5;74;0;0;00;N;16;3,2
5-11-2020 14:45;1039;11,4;74;0;0;00;N;16;3,2
5-11-2020 14:50;1039;11,3;74;0;0;00;N;16;3,2
5-11-2020 14:55;1039;11,3;75;0;0;00;N;16;3,2
5-11-2020 15:00;1038,9;11,3;75;0;0;00;N;16;1,6
5-11-2020 15:05;1038,9;11,2;76;0;0;00;N;16;3,2
5-11-2020 15:10;1038,9;11,2;77;0;0;00;N;16;3,2
5-11-2020 15:15;1038,8;11,2;77;0;0;00;N;16;1,6
5-11-2020 15:20;1038,8;11,1;77;0;0;00;N;3;1,6
5-11-2020 15:25;1038,7;11,1;78;0;0;00;N;6;1,6
5-11-2020 15:30;1038,7;11,1;78;0;0;00;N;6;1,6
5-11-2020 15:35;1038,6;11,1;78;0;0;00;N;6;1,6
5-11-2020 15:40;1038,6;11;78;0;0;00;N;16;3,2
5-11-2020 15:45;1038,5;10,9;78;0;0;00;N;6;1,6
5-11-2020 15:50;1038,5;10,9;79;0;0;00;N;16;1,6
5-11-2020 15:55;1038,4;10,8;79;0;0;00;N;16;1,6
5-11-2020 16:00;1038,4;10,7;79;0;0;00;N;6;1,6
5-11-2020 16:05;1038,4;10,7;79;0;0;00;N;4;3,2
5-11-2020 16:10;1038,4;10,6;80;0;0;00;N;16;1,6
5-11-2020 16:15;1038,4;10,6;80;0;0;00;N;6;3,2
5-11-2020 16:20;1038,3;10,5;80;0;0;00;N;6;1,6
5-11-2020 16:25;1038,3;10,4;81;0;0;00;N;16;0
5-11-2020 16:30;1038,2;10,3;81;0;0;00;N;16;0
5-11-2020 16:35;1038,2;10,2;82;0;0;00;N;16;0
5-11-2020 16:40;1038,1;10,1;82;0;0;00;N;16;0
5-11-2020 16:45;1038,1;9,9;82;0;0;00;N;16;0
5-11-2020 16:50;1038;9,7;83;0;0;00;N;16;0
5-11-2020 16:55;1038;9,5;83;0;0;00;N;16;0
